16	Q0	5745	1	0	DC
16	Q0	5746	1	0	DC
16	Q0	1611	1	0	DC
16	Q0	8605	1	0	DC
16	Q0	2089	1	0	DC
16	Q0	6584	1	0	DC
17	Q0	8900	1	0	DC
17	Q0	140	1	0	DC
17	Q0	8075	1	0	DC
17	Q0	8539	1	0	DC
17	Q0	4186	1	0	DC
17	Q0	1666	1	0	DC
17	Q0	1172	1	0	DC
17	Q0	150	1	0	DC
17	Q0	667	1	0	DC
17	Q0	8201	1	0	DC
17	Q0	9078	1	0	DC
17	Q0	268	1	0	DC
17	Q0	5718	1	0	DC
17	Q0	5778	1	0	DC
17	Q0	4197	1	0	DC
17	Q0	4697	1	0	DC
17	Q0	412	1	0	DC
17	Q0	3179	1	0	DC
17	Q0	223	1	0	DC
17	Q0	9699	1	0	DC
18	Q0	6759	1	0	DC
18	Q0	2026	1	0	DC
18	Q0	58	1	0	DC
18	Q0	584	1	0	DC
18	Q0	639	1	0	DC
18	Q0	5455	1	0	DC
18	Q0	9884	1	0	DC
18	Q0	322	1	0	DC
18	Q0	10126	1	0	DC
18	Q0	2153	1	0	DC
18	Q0	9968	1	0	DC
18	Q0	652	1	0	DC
18	Q0	997	1	0	DC
18	Q0	405	1	0	DC
18	Q0	807	1	0	DC
18	Q0	1191	1	0	DC
18	Q0	1200	1	0	DC
18	Q0	1475	1	0	DC
18	Q0	1755	1	0	DC
18	Q0	1766	1	0	DC
19	Q0	58	1	0	DC
19	Q0	5494	1	0	DC
19	Q0	941	1	0	DC
19	Q0	389	1	0	DC
19	Q0	6776	1	0	DC
19	Q0	8379	1	0	DC
19	Q0	1717	1	0	DC
19	Q0	7859	1	0	DC
19	Q0	509	1	0	DC
19	Q0	3378	1	0	DC
19	Q0	4244	1	0	DC
19	Q0	3265	1	0	DC
19	Q0	8742	1	0	DC
19	Q0	8394	1	0	DC
19	Q0	1859	1	0	DC
19	Q0	5395	1	0	DC
19	Q0	1548	1	0	DC
19	Q0	3534	1	0	DC
19	Q0	5788	1	0	DC
19	Q0	3888	1	0	DC
20	Q0	58	1	0	DC
20	Q0	751	1	0	DC
20	Q0	9312	1	0	DC
20	Q0	2719	1	0	DC
20	Q0	155	1	0	DC
20	Q0	5666	1	0	DC
20	Q0	2088	1	0	DC
20	Q0	137	1	0	DC
20	Q0	2913	1	0	DC
20	Q0	96	1	0	DC
20	Q0	2399	1	0	DC
20	Q0	4742	1	0	DC
20	Q0	3528	1	0	DC
20	Q0	59	1	0	DC
20	Q0	9756	1	0	DC
20	Q0	3615	1	0	DC
20	Q0	602	1	0	DC
20	Q0	8205	1	0	DC
20	Q0	586	1	0	DC
20	Q0	6759	1	0	DC
22	Q0	9387	1	0	DC
22	Q0	6680	1	0	DC
22	Q0	417	1	0	DC
22	Q0	773	1	0	DC
22	Q0	774	1	0	DC
22	Q0	5165	1	0	DC
22	Q0	5670	1	0	DC
22	Q0	5767	1	0	DC
22	Q0	6763	1	0	DC
22	Q0	10212	1	0	DC
22	Q0	10213	1	0	DC
22	Q0	10214	1	0	DC
22	Q0	7954	1	0	DC
22	Q0	336	1	0	DC
22	Q0	404	1	0	DC
22	Q0	1953	1	0	DC
22	Q0	5161	1	0	DC
22	Q0	761	1	0	DC
22	Q0	8890	1	0	DC
22	Q0	3650	1	0	DC
23	Q0	649	1	0	DC
23	Q0	4452	1	0	DC
23	Q0	967	1	0	DC
23	Q0	7951	1	0	DC
23	Q0	640	1	0	DC
23	Q0	580	1	0	DC
23	Q0	413	1	0	DC
23	Q0	6881	1	0	DC
23	Q0	7838	1	0	DC
23	Q0	6173	1	0	DC
23	Q0	6812	1	0	DC
23	Q0	5784	1	0	DC
23	Q0	5707	1	0	DC
23	Q0	968	1	0	DC
23	Q0	4403	1	0	DC
23	Q0	3308	1	0	DC
23	Q0	153	1	0	DC
23	Q0	412	1	0	DC
23	Q0	419	1	0	DC
23	Q0	745	1	0	DC
24	Q0	744	1	0	DC
24	Q0	369	1	0	DC
24	Q0	822	1	0	DC
24	Q0	7681	1	0	DC
24	Q0	3934	1	0	DC
24	Q0	4731	1	0	DC
24	Q0	8850	1	0	DC
24	Q0	6382	1	0	DC
24	Q0	616	1	0	DC
24	Q0	2062	1	0	DC
24	Q0	4625	1	0	DC
24	Q0	298	1	0	DC
24	Q0	4601	1	0	DC
24	Q0	5647	1	0	DC
24	Q0	3788	1	0	DC
24	Q0	56	1	0	DC
24	Q0	413	1	0	DC
24	Q0	8901	1	0	DC
24	Q0	9825	1	0	DC
24	Q0	514	1	0	DC
25	Q0	14	1	0	DC
25	Q0	1056	1	0	DC
25	Q0	7225	1	0	DC
25	Q0	461	1	0	DC
25	Q0	24	1	0	DC
25	Q0	8598	1	0	DC
25	Q0	957	1	0	DC
25	Q0	6389	1	0	DC
25	Q0	7875	1	0	DC
25	Q0	10202	1	0	DC
25	Q0	1256	1	0	DC
25	Q0	7832	1	0	DC
25	Q0	8222	1	0	DC
25	Q0	5472	1	0	DC
25	Q0	7674	1	0	DC
25	Q0	5975	1	0	DC
25	Q0	6390	1	0	DC
25	Q0	6391	1	0	DC
25	Q0	6392	1	0	DC
25	Q0	6393	1	0	DC
26	Q0	369	1	0	DC
26	Q0	414	1	0	DC
26	Q0	391	1	0	DC
26	Q0	419	1	0	DC
26	Q0	652	1	0	DC
26	Q0	426	1	0	DC
26	Q0	758	1	0	DC
26	Q0	4065	1	0	DC
26	Q0	1214	1	0	DC
26	Q0	2916	1	0	DC
26	Q0	7860	1	0	DC
26	Q0	2973	1	0	DC
26	Q0	4590	1	0	DC
26	Q0	5486	1	0	DC
26	Q0	5791	1	0	DC
26	Q0	7808	1	0	DC
26	Q0	8040	1	0	DC
26	Q0	8997	1	0	DC
26	Q0	9080	1	0	DC
26	Q0	9362	1	0	DC
27	Q0	673	1	0	DC
27	Q0	2079	1	0	DC
27	Q0	2913	1	0	DC
27	Q0	5684	1	0	DC
27	Q0	6812	1	0	DC
27	Q0	8746	1	0	DC
27	Q0	9427	1	0	DC
27	Q0	5745	1	0	DC
27	Q0	8636	1	0	DC
27	Q0	56	1	0	DC
27	Q0	315	1	0	DC
27	Q0	387	1	0	DC
27	Q0	546	1	0	DC
27	Q0	637	1	0	DC
27	Q0	732	1	0	DC
27	Q0	1291	1	0	DC
27	Q0	1951	1	0	DC
27	Q0	2708	1	0	DC
27	Q0	3730	1	0	DC
27	Q0	4202	1	0	DC
29	Q0	273	1	0	DC
29	Q0	3892	1	0	DC
29	Q0	4143	1	0	DC
29	Q0	4138	1	0	DC
29	Q0	5500	1	0	DC
29	Q0	3105	1	0	DC
29	Q0	9447	1	0	DC
29	Q0	1145	1	0	DC
29	Q0	5357	1	0	DC
29	Q0	414	1	0	DC
29	Q0	1498	1	0	DC
29	Q0	4139	1	0	DC
29	Q0	4140	1	0	DC
29	Q0	4141	1	0	DC
29	Q0	4142	1	0	DC
29	Q0	4321	1	0	DC
29	Q0	5294	1	0	DC
29	Q0	6661	1	0	DC
29	Q0	7026	1	0	DC
29	Q0	9037	1	0	DC
30	Q0	8900	1	0	DC
30	Q0	2825	1	0	DC
30	Q0	126	1	0	DC
30	Q0	2764	1	0	DC
30	Q0	3930	1	0	DC
30	Q0	4581	1	0	DC
30	Q0	369	1	0	DC
30	Q0	183	1	0	DC
30	Q0	3354	1	0	DC
30	Q0	667	1	0	DC
30	Q0	9078	1	0	DC
30	Q0	140	1	0	DC
30	Q0	9368	1	0	DC
30	Q0	1447	1	0	DC
30	Q0	5751	1	0	DC
30	Q0	10311	1	0	DC
30	Q0	8727	1	0	DC
30	Q0	822	1	0	DC
30	Q0	4089	1	0	DC
30	Q0	554	1	0	DC
32	Q0	223	1	0	DC
32	Q0	3198	1	0	DC
32	Q0	6920	1	0	DC
32	Q0	9074	1	0	DC
32	Q0	414	1	0	DC
32	Q0	2600	1	0	DC
32	Q0	542	1	0	DC
32	Q0	7499	1	0	DC
32	Q0	5574	1	0	DC
32	Q0	6217	1	0	DC
32	Q0	3227	1	0	DC
32	Q0	8329	1	0	DC
32	Q0	4024	1	0	DC
32	Q0	3922	1	0	DC
32	Q0	7183	1	0	DC
32	Q0	3204	1	0	DC
32	Q0	6538	1	0	DC
32	Q0	5707	1	0	DC
32	Q0	380	1	0	DC
32	Q0	514	1	0	DC
34	Q0	675	1	0	DC
34	Q0	9129	1	0	DC
34	Q0	6756	1	0	DC
34	Q0	4068	1	0	DC
34	Q0	3108	1	0	DC
34	Q0	953	1	0	DC
34	Q0	9146	1	0	DC
34	Q0	5187	1	0	DC
34	Q0	217	1	0	DC
34	Q0	769	1	0	DC
34	Q0	10187	1	0	DC
34	Q0	9399	1	0	DC
34	Q0	232	1	0	DC
34	Q0	3908	1	0	DC
34	Q0	929	1	0	DC
34	Q0	3030	1	0	DC
34	Q0	3479	1	0	DC
34	Q0	336	1	0	DC
34	Q0	5161	1	0	DC
34	Q0	4659	1	0	DC
35	Q0	758	1	0	DC
35	Q0	517	1	0	DC
35	Q0	10004	1	0	DC
35	Q0	5814	1	0	DC
35	Q0	6429	1	0	DC
35	Q0	6436	1	0	DC
35	Q0	10006	1	0	DC
35	Q0	7428	1	0	DC
35	Q0	9250	1	0	DC
35	Q0	771	1	0	DC
35	Q0	8814	1	0	DC
35	Q0	1353	1	0	DC
35	Q0	3988	1	0	DC
35	Q0	7456	1	0	DC
35	Q0	5148	1	0	DC
35	Q0	6524	1	0	DC
35	Q0	9423	1	0	DC
35	Q0	488	1	0	DC
35	Q0	763	1	0	DC
35	Q0	800	1	0	DC
37	Q0	637	1	0	DC
37	Q0	8706	1	0	DC
37	Q0	8900	1	0	DC
37	Q0	414	1	0	DC
37	Q0	3892	1	0	DC
37	Q0	5788	1	0	DC
37	Q0	4102	1	0	DC
37	Q0	11	1	0	DC
37	Q0	1969	1	0	DC
37	Q0	4430	1	0	DC
37	Q0	6756	1	0	DC
37	Q0	6544	1	0	DC
37	Q0	5759	1	0	DC
37	Q0	877	1	0	DC
37	Q0	5617	1	0	DC
37	Q0	6808	1	0	DC
37	Q0	9153	1	0	DC
37	Q0	513	1	0	DC
37	Q0	1261	1	0	DC
37	Q0	336	1	0	DC
38	Q0	414	1	0	DC
38	Q0	822	1	0	DC
38	Q0	2539	1	0	DC
38	Q0	2551	1	0	DC
38	Q0	8844	1	0	DC
38	Q0	6705	1	0	DC
38	Q0	600	1	0	DC
38	Q0	8199	1	0	DC
38	Q0	8226	1	0	DC
38	Q0	8005	1	0	DC
38	Q0	3012	1	0	DC
38	Q0	2541	1	0	DC
38	Q0	9090	1	0	DC
38	Q0	515	1	0	DC
38	Q0	3407	1	0	DC
38	Q0	3619	1	0	DC
38	Q0	356	1	0	DC
38	Q0	6455	1	0	DC
38	Q0	8982	1	0	DC
38	Q0	3269	1	0	DC
39	Q0	737	1	0	DC
39	Q0	336	1	0	DC
39	Q0	2396	1	0	DC
39	Q0	5161	1	0	DC
39	Q0	5896	1	0	DC
39	Q0	6739	1	0	DC
39	Q0	4537	1	0	DC
39	Q0	429	1	0	DC
39	Q0	369	1	0	DC
39	Q0	822	1	0	DC
39	Q0	391	1	0	DC
39	Q0	419	1	0	DC
39	Q0	114	1	0	DC
39	Q0	223	1	0	DC
39	Q0	7224	1	0	DC
39	Q0	8164	1	0	DC
39	Q0	5756	1	0	DC
39	Q0	6207	1	0	DC
39	Q0	9017	1	0	DC
39	Q0	5759	1	0	DC
40	Q0	336	1	0	DC
40	Q0	2396	1	0	DC
40	Q0	5161	1	0	DC
40	Q0	237	1	0	DC
40	Q0	737	1	0	DC
40	Q0	9861	1	0	DC
40	Q0	114	1	0	DC
40	Q0	223	1	0	DC
40	Q0	7224	1	0	DC
40	Q0	414	1	0	DC
40	Q0	3888	1	0	DC
40	Q0	4142	1	0	DC
40	Q0	2512	1	0	DC
40	Q0	234	1	0	DC
40	Q0	2348	1	0	DC
40	Q0	3323	1	0	DC
40	Q0	6756	1	0	DC
40	Q0	9292	1	0	DC
40	Q0	8812	1	0	DC
40	Q0	8245	1	0	DC
41	Q0	336	1	0	DC
41	Q0	5161	1	0	DC
41	Q0	9861	1	0	DC
41	Q0	6734	1	0	DC
41	Q0	9971	1	0	DC
41	Q0	3659	1	0	DC
41	Q0	8185	1	0	DC
41	Q0	5419	1	0	DC
41	Q0	9960	1	0	DC
41	Q0	2396	1	0	DC
41	Q0	114	1	0	DC
41	Q0	7224	1	0	DC
41	Q0	5531	1	0	DC
41	Q0	5585	1	0	DC
41	Q0	1213	1	0	DC
41	Q0	6490	1	0	DC
41	Q0	234	1	0	DC
41	Q0	4182	1	0	DC
41	Q0	223	1	0	DC
41	Q0	6712	1	0	DC
42	Q0	237	1	0	DC
42	Q0	336	1	0	DC
42	Q0	2396	1	0	DC
42	Q0	5161	1	0	DC
42	Q0	737	1	0	DC
42	Q0	9861	1	0	DC
42	Q0	114	1	0	DC
42	Q0	223	1	0	DC
42	Q0	7224	1	0	DC
42	Q0	3462	1	0	DC
42	Q0	6347	1	0	DC
42	Q0	7183	1	0	DC
42	Q0	234	1	0	DC
42	Q0	2348	1	0	DC
42	Q0	6756	1	0	DC
42	Q0	409	1	0	DC
42	Q0	5747	1	0	DC
42	Q0	8812	1	0	DC
42	Q0	513	1	0	DC
42	Q0	1261	1	0	DC
43	Q0	415	1	0	DC
43	Q0	245	1	0	DC
43	Q0	2917	1	0	DC
43	Q0	4127	1	0	DC
43	Q0	4641	1	0	DC
43	Q0	9311	1	0	DC
43	Q0	7223	1	0	DC
43	Q0	10179	1	0	DC
43	Q0	6546	1	0	DC
43	Q0	2119	1	0	DC
43	Q0	8024	1	0	DC
43	Q0	1502	1	0	DC
43	Q0	3021	1	0	DC
43	Q0	7533	1	0	DC
43	Q0	10004	1	0	DC
43	Q0	399	1	0	DC
43	Q0	5809	1	0	DC
43	Q0	769	1	0	DC
43	Q0	10187	1	0	DC
43	Q0	5743	1	0	DC
45	Q0	413	1	0	DC
45	Q0	8715	1	0	DC
45	Q0	56	1	0	DC
45	Q0	137	1	0	DC
45	Q0	822	1	0	DC
45	Q0	387	1	0	DC
45	Q0	732	1	0	DC
45	Q0	4907	1	0	DC
45	Q0	9857	1	0	DC
45	Q0	9862	1	0	DC
45	Q0	391	1	0	DC
45	Q0	8462	1	0	DC
45	Q0	304	1	0	DC
45	Q0	380	1	0	DC
45	Q0	4647	1	0	DC
45	Q0	4621	1	0	DC
45	Q0	4796	1	0	DC
45	Q0	5474	1	0	DC
45	Q0	6099	1	0	DC
45	Q0	3540	1	0	DC
47	Q0	730	1	0	DC
47	Q0	5934	1	0	DC
47	Q0	4804	1	0	DC
47	Q0	9848	1	0	DC
47	Q0	59	1	0	DC
47	Q0	3892	1	0	DC
47	Q0	167	1	0	DC
47	Q0	3213	1	0	DC
47	Q0	2708	1	0	DC
47	Q0	8468	1	0	DC
47	Q0	9494	1	0	DC
47	Q0	6674	1	0	DC
47	Q0	2142	1	0	DC
47	Q0	629	1	0	DC
47	Q0	337	1	0	DC
47	Q0	338	1	0	DC
47	Q0	447	1	0	DC
47	Q0	602	1	0	DC
47	Q0	743	1	0	DC
47	Q0	751	1	0	DC
48	Q0	390	1	0	DC
48	Q0	387	1	0	DC
48	Q0	512	1	0	DC
48	Q0	6753	1	0	DC
48	Q0	101	1	0	DC
48	Q0	6217	1	0	DC
48	Q0	5934	1	0	DC
48	Q0	92	1	0	DC
48	Q0	274	1	0	DC
48	Q0	1970	1	0	DC
48	Q0	4315	1	0	DC
48	Q0	6752	1	0	DC
48	Q0	6754	1	0	DC
48	Q0	4580	1	0	DC
48	Q0	4602	1	0	DC
48	Q0	7636	1	0	DC
48	Q0	8460	1	0	DC
48	Q0	5381	1	0	DC
48	Q0	9174	1	0	DC
48	Q0	1305	1	0	DC
49	Q0	9857	1	0	DC
49	Q0	738	1	0	DC
49	Q0	56	1	0	DC
49	Q0	633	1	0	DC
49	Q0	8661	1	0	DC
49	Q0	387	1	0	DC
49	Q0	732	1	0	DC
49	Q0	4907	1	0	DC
49	Q0	9862	1	0	DC
49	Q0	4607	1	0	DC
49	Q0	6099	1	0	DC
49	Q0	1556	1	0	DC
49	Q0	9855	1	0	DC
49	Q0	1638	1	0	DC
49	Q0	2036	1	0	DC
49	Q0	2033	1	0	DC
49	Q0	3489	1	0	DC
49	Q0	356	1	0	DC
49	Q0	6396	1	0	DC
49	Q0	5091	1	0	DC
50	Q0	93	1	0	DC
50	Q0	1998	1	0	DC
50	Q0	417	1	0	DC
50	Q0	5767	1	0	DC
50	Q0	283	1	0	DC
50	Q0	4539	1	0	DC
50	Q0	4573	1	0	DC
50	Q0	4587	1	0	DC
50	Q0	5977	1	0	DC
50	Q0	5978	1	0	DC
50	Q0	3181	1	0	DC
50	Q0	3182	1	0	DC
50	Q0	3183	1	0	DC
50	Q0	3184	1	0	DC
50	Q0	4938	1	0	DC
50	Q0	5402	1	0	DC
50	Q0	56	1	0	DC
50	Q0	7622	1	0	DC
50	Q0	960	1	0	DC
50	Q0	3881	1	0	DC
51	Q0	322	1	0	DC
51	Q0	15	1	0	DC
51	Q0	5718	1	0	DC
51	Q0	5194	1	0	DC
51	Q0	5196	1	0	DC
51	Q0	5202	1	0	DC
51	Q0	8179	1	0	DC
51	Q0	5220	1	0	DC
51	Q0	7581	1	0	DC
51	Q0	71	1	0	DC
51	Q0	1864	1	0	DC
51	Q0	2183	1	0	DC
51	Q0	146	1	0	DC
51	Q0	343	1	0	DC
51	Q0	8830	1	0	DC
51	Q0	2913	1	0	DC
51	Q0	6019	1	0	DC
51	Q0	8796	1	0	DC
51	Q0	3131	1	0	DC
51	Q0	3321	1	0	DC
52	Q0	515	1	0	DC
52	Q0	8420	1	0	DC
52	Q0	7634	1	0	DC
52	Q0	5559	1	0	DC
52	Q0	9271	1	0	DC
52	Q0	3746	1	0	DC
52	Q0	3805	1	0	DC
52	Q0	4315	1	0	DC
52	Q0	9470	1	0	DC
52	Q0	6590	1	0	DC
52	Q0	5187	1	0	DC
52	Q0	6764	1	0	DC
52	Q0	56	1	0	DC
52	Q0	387	1	0	DC
52	Q0	732	1	0	DC
52	Q0	4907	1	0	DC
52	Q0	9857	1	0	DC
52	Q0	9862	1	0	DC
52	Q0	217	1	0	DC
52	Q0	4750	1	0	DC
53	Q0	515	1	0	DC
53	Q0	56	1	0	DC
53	Q0	387	1	0	DC
53	Q0	732	1	0	DC
53	Q0	4907	1	0	DC
53	Q0	9857	1	0	DC
53	Q0	9862	1	0	DC
53	Q0	2708	1	0	DC
53	Q0	137	1	0	DC
53	Q0	2913	1	0	DC
53	Q0	5689	1	0	DC
53	Q0	561	1	0	DC
